Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2022-06-21,1303.59521484375,680.4407348632812,1354.5908203125,1184.4991455078125,2967.5205078125
2022-06-22,1297.4505615234375,671.1544189453125,1342.7724609375,1148.5162353515625,2977.682861328125
2022-06-23,1302.229736328125,683.4221801757812,1356.97314453125,1129.8831787109375,3057.000244140625
2022-06-24,1320.419921875,697.4004516601562,1346.3692626953125,1145.972412109375,3042.4951171875
2022-06-27,1322.8094482421875,701.212646484375,1377.6671142578125,1142.580322265625,3062.451171875
2022-06-28,1312.7147216796875,694.3212280273438,1382.8524169921875,1158.646484375,3065.638671875
2022-06-29,1310.8126220703125,686.9411010742188,1367.063232421875,1182.6885986328125,3040.092529296875
2022-06-30,1314.762939453125,691.2910766601562,1365.8021240234375,1189.79345703125,3018.4736328125
2022-07-01,1320.37109375,688.0652465820312,1382.151611328125,1104.099365234375,3062.82080078125
2022-07-04,1322.2242431640625,703.9007568359375,1390.1864013671875,1106.39111328125,2988.8623046875
2022-07-05,1319.24951171875,703.2655029296875,1378.928466796875,1115.3525390625,2971.539306640625
2022-07-06,1337.4395751953125,709.6192626953125,1393.5963134765625,1105.543212890625,3012.606689453125
2022-07-07,1361.38427734375,725.3082275390625,1400.1829833984375,1094.65673828125,3037.64453125
2022-07-08,1362.6522216796875,738.7000122070312,1414.897705078125,1096.16943359375,3016.948974609375
2022-07-11,1371.4791259765625,752.1895141601562,1376.3125,1111.0667724609375,2876.83984375
2022-07-12,1357.4830322265625,742.8055419921875,1344.0335693359375,1109.4852294921875,2849.954345703125
2022-07-13,1324.3699951171875,736.2562255859375,1349.4991455078125,1089.82080078125,2807.5009765625
2022-07-14,1317.73779296875,735.4742431640625,1334.924560546875,1098.8050537109375,2777.8583984375
2022-07-15,1328.466552734375,734.3012084960938,1336.325927734375,1100.9365234375,2774.014404296875
2022-07-18,1314.3240966796875,754.63330078125,1391.9613037109375,1110.3104248046875,2837.838623046875
2022-07-19,1314.8116455078125,763.0887451171875,1386.58935546875,1117.117431640625,2847.797119140625
2022-07-20,1331.3924560546875,765.4835815429688,1415.6917724609375,1147.324462890625,2931.676513671875
2022-07-21,1327.198486328125,768.318359375,1432.1348876953125,1139.6695556640625,2943.256103515625
2022-07-22,1358.1656494140625,782.05224609375,1407.2833251953125,1147.3704833984375,2937.419921875
2022-07-25,1362.16455078125,782.8831787109375,1404.7607421875,1109.46240234375,2933.483154296875
2022-07-26,1359.3848876953125,778.3866577148438,1355.7586669921875,1109.966552734375,2886.378662109375
2022-07-27,1369.772216796875,782.4921264648438,1374.3507080078125,1108.9124755859375,2953.95556640625
2022-07-28,1381.915283203125,796.27490234375,1417.6536865234375,1126.2850341796875,3020.327392578125
2022-07-29,1398.83740234375,800.1849975585938,1447.8304443359375,1150.281005859375,3058.67822265625
2022-08-01,1410.492919921875,804.8770141601562,1449.091796875,1180.2591552734375,3055.80615234375
2022-08-02,1394.98486328125,799.3541870117188,1442.131591796875,1184.751220703125,3049.322265625
2022-08-03,1398.252197265625,806.2454833984375,1463.15234375,1194.6981201171875,3093.508544921875
2022-08-04,1396.5941162109375,801.7978515625,1494.73046875,1178.9068603515625,3107.8193359375
2022-08-05,1391.8638916015625,819.3441162109375,1510.379638671875,1161.5343017578125,3117.17626953125
2022-08-08,1426.0008544921875,823.03173828125,1512.94873046875,1176.7296142578125,3125.88330078125
2022-08-10,1430.14599609375,834.635498046875,1497.1129150390625,1183.7657470703125,3107.17138671875
2022-08-11,1449.0675048828125,845.4034423828125,1513.4625244140625,1187.707763671875,3170.394287109375
2022-08-12,1448.5311279296875,859.8590087890625,1489.3118896484375,1206.9139404296875,3150.9873046875
2022-08-16,1465.112060546875,864.6282958984375,1491.5074462890625,1215.30224609375,3142.78955078125
2022-08-17,1472.6710205078125,868.561767578125,1500.6632080078125,1221.65087890625,3150.5703125
2022-08-18,1474.426513671875,870.3809814453125,1478.894775390625,1223.8663330078125,3132.18310546875
2022-08-19,1456.236572265625,855.925537109375,1492.11474609375,1202.045166015625,3136.3515625
2022-08-22,1434.0960693359375,838.0772705078125,1472.0748291015625,1198.7110595703125,3107.44970703125
2022-08-23,1429.658447265625,849.5335693359375,1441.0103759765625,1217.1981201171875,3042.652099609375
2022-08-24,1436.5345458984375,858.7772216796875,1436.4324951171875,1213.9559326171875,3015.557373046875
2022-08-25,1428.731689453125,857.843017578125,1418.3543701171875,1210.4149169921875,2981.14306640625
2022-08-26,1428.9755859375,856.367919921875,1421.5311279296875,1203.95361328125,2984.848876953125
2022-08-29,1403.9093017578125,841.617431640625,1365.6619873046875,1194.59521484375,2901.80224609375
2022-08-30,1449.457763671875,872.54443359375,1394.8109130859375,1213.128173828125,2974.6123046875
2022-09-01,1435.851806640625,859.8097534179688,1367.950927734375,1177.46484375,2901.0146484375
2022-09-02,1448.87255859375,857.8922119140625,1357.487060546875,1163.714599609375,2899.81103515625
2022-09-05,1458.1871337890625,867.7750854492188,1365.2413330078125,1181.7877197265625,2902.589599609375
2022-09-06,1452.6275634765625,868.9551391601562,1359.448974609375,1194.227294921875,2896.707763671875
2022-09-07,1445.75146484375,861.6290283203125,1361.831298828125,1187.283203125,2917.596435546875
2022-09-08,1460.6741943359375,883.8531494140625,1378.8818359375,1188.961669921875,2936.169189453125
2022-09-09,1461.6495361328125,886.262451171875,1412.2816162109375,1181.5577392578125,2980.6337890625
2022-09-12,1456.72412109375,892.1134643554688,1435.2178955078125,1194.7791748046875,3004.069580078125
2022-09-13,1475.7919921875,894.866943359375,1443.3927001953125,1204.7584228515625,2991.47216796875
2022-09-14,1490.9586181640625,902.8322143554688,1378.41455078125,1190.318359375,2890.54736328125
2022-09-15,1483.2047119140625,902.3405151367188,1338.614990234375,1178.5225830078125,2875.68017578125
2022-09-16,1455.94384765625,893.9818725585938,1286.5296630859375,1149.3204345703125,2787.0751953125
2022-09-19,1465.551025390625,884.2465209960938,1298.9085693359375,1150.8150634765625,2805.69482421875
2022-09-20,1483.2047119140625,901.5046997070312,1297.273681640625,1150.9990234375,2816.348388671875
2022-09-21,1480.91259765625,900.0296020507812,1286.7164306640625,1154.1722412109375,2780.12744140625
2022-09-22,1449.3602294921875,888.376708984375,1278.02783203125,1143.296142578125,2785.87109375
2022-09-23,1410.492919921875,867.5784301757812,1275.6920166015625,1121.865966796875,2762.388427734375
2022-09-26,1391.4736328125,846.7308959960938,1289.5191650390625,1093.28466796875,2773.8291015625
2022-09-27,1378.9892578125,838.3722534179688,1301.9451904296875,1101.976318359375,2795.181396484375
2022-09-28,1355.2884521484375,835.3729858398438,1303.019287109375,1072.63623046875,2812.0400390625
2022-09-29,1348.265869140625,829.8661499023438,1306.709716796875,1069.34814453125,2776.514892578125
2022-09-30,1386.3043212890625,847.6651611328125,1320.536865234375,1093.4686279296875,2783.2314453125
2022-10-03,1378.355224609375,834.2421264648438,1302.1318359375,1089.6746826171875,2765.07470703125
2022-10-04,1417.1739501953125,853.22119140625,1335.4384765625,1109.771240234375,2863.45166015625
2022-10-06,1401.5684814453125,870.7252197265625,1359.495849609375,1113.864013671875,2873.45654296875
2022-10-07,1395.521240234375,867.8733520507812,1355.805419921875,1118.577880859375,2839.13525390625
2022-10-10,1380.11083984375,867.086669921875,1366.502685546875,1106.3681640625,2888.833740234375
2022-10-11,1366.11474609375,856.1221313476562,1330.2064208984375,1084.340087890625,2843.443115234375
