Returns,volatility,Sharp Ratios,HDFCBANK.NS Weight,ICICIBANK.NS Weight,INFY.NS Weight,RELIANCE.NS Weight,TCS.NS Weight
0.21305693119160388,0.165938243236997,0.9223728551410797,0.07625408104976804,0.2623746183072538,0.19973933643142944,0.24959598584573017,0.21203597836581856
0.20562035168055032,0.171981098674817,0.8467229992284806,0.2249324166948273,0.1333000247110538,0.3933470977193575,0.21610146915188513,0.03231899172287625
0.21046672626307922,0.1716870409168673,0.8764011858992714,0.15392522093912234,0.22586465103130923,0.31193174090413506,0.04783362122294729,0.26044476590248616
0.19788277866146062,0.17938485377093832,0.7686422558145689,0.04679231236391853,0.1298368652613505,0.3750387084827059,0.12783708992836024,0.3204950239636649
0.20098176837251283,0.16188050382128108,0.8709002322364846,0.15777080752832923,0.22553462413307593,0.1098084497165197,0.22029614592862545,0.2865899726934496
0.21046313884447806,0.16883219144428263,0.8911993474546195,0.23489629187085193,0.19265755166970866,0.31349747506792497,0.20421990962158615,0.05472877176992824
0.2204774675155211,0.17093558645738816,0.9388183633460426,0.006605311089371459,0.2823253421500266,0.2605483191576909,0.2849337624233176,0.1655872651795934
0.21686766791461398,0.17177050775964448,0.9132398219030489,0.3239795345731287,0.28399220077264314,0.16930542111597882,0.1496710966921167,0.0730517468461326
0.19960630985946604,0.17090200599518868,0.8168792931745711,0.3114031014808403,0.16934482002299278,0.2738935285377566,0.004123617846280942,0.24123493211212946
0.20393071807878438,0.17559171459404968,0.8196896898668463,0.33495406674307177,0.22591740476721905,0.06212471235605506,0.3234725572216833,0.0535312589119708
0.1987747590621503,0.16447554380008783,0.8437409955052309,0.3016398986143821,0.17862331606577114,0.1629672326905299,0.20670920122614478,0.15006035140317217
0.22360344919865816,0.18167933275336834,0.9005066603847098,0.03510460993533463,0.31008990438010364,0.1569999749443595,0.46564407523185425,0.032161435508348026
0.2178723482473378,0.17018742273889662,0.9276381633062701,0.060935296359073535,0.2571332113493402,0.31217728908692843,0.18176017174056505,0.18799403146409285
0.1846739405972576,0.17162965722250884,0.726412571200468,0.4125423039639629,0.033131098567380106,0.3011055085915961,0.20566736235379354,0.047553726523267455
0.21146081172661757,0.1660404643746766,0.9121921713302398,0.13264269399966014,0.24618838117385142,0.19011266774351374,0.2816863012819354,0.14936995580103937
0.17838823202148446,0.16889457245302583,0.7009593635959583,0.11038678198939318,0.05378937929106354,0.20926760002337394,0.29162868981792395,0.3349275488782455
0.21149795924647896,0.1662571931422695,0.9112264942235565,0.19586141858940123,0.2562350904070041,0.15500442810514528,0.26263394083756436,0.13026512206088514
0.18993075204584933,0.17181058421208645,0.7562441664563587,0.3144800734670669,0.05927382863882851,0.2920190747580211,0.3217019537849013,0.012525069351182125
0.21405954176730935,0.16883395351076122,0.9124914661048308,0.054507150202647334,0.24830746138872306,0.23182447426105612,0.311684987465039,0.15367592668253455
0.27832141999845,0.20952000973189674,1.042007492639083,0.11468042315390115,0.7063612917807268,0.04673349138873515,0.10913016007557784,0.023094633601058928
0.20423867304784526,0.16483003352158693,0.875075190887194,0.19865182437999587,0.2039946511643237,0.17855390182769648,0.2750776749279872,0.14372194769999677
0.23192196107864793,0.18148692514087264,0.9472966768553699,0.02906365290842262,0.3009098949044794,0.44424608807296423,0.09367478372738113,0.13210558038675252
0.19983820562516438,0.17364251392581098,0.8053223975144155,0.2847358143587416,0.2138539174694506,0.03197322123700858,0.3656528684318148,0.10378417850298449
0.1861026861868345,0.16761801277929878,0.7523218065642674,0.352563394256693,0.07367605905754156,0.20904616316003352,0.27310459641876117,0.09160978710697075
0.2187893791525978,0.1731530630934983,0.9170463191104828,0.31664453046647645,0.3452905377935064,0.055805919792221395,0.11659953430732205,0.16565947764047373
0.2097043562740045,0.17633499290715912,0.8489770170168338,0.4369401871803138,0.2721177734709003,0.11116062250546337,0.03277315653352463,0.14700826030979788
0.20934483428833942,0.16992846121047678,0.8788688676663642,0.09194110254322743,0.29654875375407425,0.012050187869711454,0.3625057800387782,0.23695417579420863
0.18886288717873229,0.16062306414470584,0.8022688887483761,0.23246457066676485,0.17432343680857837,0.060753547426857395,0.1829427890657208,0.34951565603207846
0.1844623758618417,0.16393132204931748,0.7592348692484657,0.1557481229174961,0.10186732294739896,0.16273769859445736,0.28783052835575174,0.2918163271848957
0.20431672607676513,0.1651166548312232,0.8740288871784674,0.2589122042476758,0.20340083659413707,0.22696640735698184,0.11328990879185856,0.1974306430093468
0.22678987274169143,0.17397542940337518,0.9586978650587291,0.2786277144685817,0.3533153885800258,0.1568003940146783,0.12510052753992446,0.08615597539678979
0.23196717392671085,0.17454044907227695,0.9852568550198899,0.0681135739161821,0.39175907227885604,0.12098312151127219,0.30701304004947055,0.11213119224421915
0.2092246810121969,0.16351233930399453,0.9126203052771774,0.112463280490934,0.2811490123216105,0.11410897974807485,0.18029567147792575,0.3119830559614549
0.19744033768940197,0.167057317512769,0.8227136634041591,0.2212578430334264,0.14105926650651684,0.294823179728156,0.12053172637635332,0.2223279843555473
0.2425827788224771,0.1797769360389324,1.0156073567909571,0.016675401290669745,0.3955977482929621,0.27630639360967524,0.30858967936584114,0.0028307774408516226
0.19310954359462268,0.16629789853106627,0.8004282962707214,0.3235392594065004,0.16993863166716283,0.0728945900857792,0.2721251971809316,0.1615023216596261
0.20527917285548106,0.1630060886617032,0.8912499775207051,0.21261440926857475,0.24767339573645286,0.10454209346083086,0.20783314330688252,0.22733695822725897
0.19460360179287245,0.16530227614456688,0.814287648859435,0.09674967690187526,0.20703346356639504,0.03554687542220006,0.3423704592555446,0.31829952485398505
0.20070925626020697,0.16564978511195877,0.8494382058214257,0.23575103168170117,0.2444533277236088,0.10821243458641354,0.034007515930515916,0.37757569007776054
0.21219252210316467,0.16936157400826213,0.8986248680928066,0.3286350342217813,0.26479308651008154,0.15916877099508836,0.12612752272619066,0.12127558554685826
0.201451404308787,0.17306588993002064,0.8173268826455808,0.18517436140322102,0.17332822986731578,0.164487796476753,0.4199627354076813,0.057046876845028766
0.20858709092113525,0.16543984481256932,0.8981336454315044,0.22346175707467508,0.21767506426146022,0.2466282283475287,0.1516534513677018,0.16058149894863433
0.21870316686631533,0.18467263103495155,0.8593756745485411,0.4315241546584004,0.3516927003367222,0.00944987340130003,0.10912520180960258,0.09820806979397476
0.2058964576807707,0.16658401898543063,0.875813049591094,0.14824810708496353,0.19289090193006805,0.28634279907618104,0.1662593677769761,0.20625882413181115
0.20894781834318404,0.16952921702169244,0.8785967455044941,0.3389232613519921,0.225108858395574,0.19454317934084028,0.16833889015342154,0.073085810758172
0.2153814883607907,0.16563419155171966,0.9381003215889304,0.12776515281948703,0.34495616364089815,0.054928617845514234,0.13033129422451425,0.3420187714695863
0.2431227078034201,0.17766662108399434,1.0307096892265786,0.010399378093966669,0.5142341623786763,0.051313813272191054,0.13517735169874345,0.28887529455642247
0.23057076869061724,0.1729917175212754,0.9860054061237907,0.19465570151545006,0.3312220947260555,0.2853556547286104,0.13732957830426928,0.051436970725614796
0.23158968145208308,0.17908508156794217,0.9581461501414039,0.20195903173789204,0.374029255812269,0.1312361007536492,0.2873452876912404,0.005430324004949248
0.220243267984537,0.1732915684393963,0.9247032006671313,0.1266781812236281,0.2654454152859895,0.2426788595204939,0.34769461612017444,0.017502927849713964
0.19109702857346167,0.16830749389830577,0.7789137936583662,0.03598286139060714,0.16923783230950598,0.08783322000030457,0.3695306042447548,0.3374154820548274
0.24672600007188533,0.18265076735144087,1.0223116101812113,0.039210492674045604,0.3879295989890442,0.4228651209178656,0.11636655327444682,0.033628234144597646
0.18816462683814583,0.1733676640680914,0.7392648884500644,0.18830484976559758,0.09539991678437285,0.30944976416787734,0.06382969825863484,0.3430157710235174
0.2156890997674978,0.1688767334591059,0.9219097064380304,0.10757659850341102,0.34303901741360715,0.10231010979944141,0.046014186144200005,0.4010600881393403
0.19723965894154105,0.16144233904492195,0.8500846788608135,0.2095405610546087,0.23267577181988788,0.04483165896487115,0.16623880573394528,0.3467132024266871
0.19201941369702757,0.16879433460137078,0.7821317819037479,0.13975544025191364,0.09182318303026496,0.29265442094875865,0.3081535317848832,0.1676134239841796
0.18682401843734925,0.16575896163532522,0.7651110816944303,0.2051568200192375,0.07741978852322035,0.266052703335002,0.2329783896964205,0.21839229842611962
0.17340855082277512,0.1730516154401304,0.6553452305795456,0.13842315732894697,0.010191553428469806,0.269187563018176,0.2191541065037094,0.3630436197206979
0.20459902746847577,0.17061939859840916,0.8474946498247944,0.2801045895332435,0.25446737582281004,0.024321532941608354,0.29749598554716006,0.14361051615517798
0.1776331679133326,0.16429193776952716,0.7160008550045308,0.2905664316924076,0.045060535643935515,0.21158865380246106,0.18613735120760674,0.266647027653589
0.19447592209751646,0.17374566057126273,0.7739814718558709,0.05698745001820335,0.10956459597557759,0.3361029936898214,0.22889304255771586,0.26845191775868177
0.22358177367595156,0.1763319413956825,0.9276922398811454,0.12844594739962606,0.318450819888753,0.1449303860576055,0.37425206542470013,0.03392078122931521
0.22698546106779263,0.17040844392100044,0.979913067836036,0.15755091393858467,0.31790096997600914,0.2566002245220496,0.19353093375539976,0.07441695780795678
0.18371942482828668,0.17201196150942336,0.7192489623549171,0.30583340486167465,0.06488888046161259,0.30100819303071824,0.03802457773786717,0.29024494390812744
0.22039288558021972,0.1675760742153874,0.9571347600258552,0.15190953127843584,0.3391396948017347,0.15422154336737767,0.07932659984743402,0.27540263070501775
0.17164467237967418,0.1627039613756483,0.6861828773911088,0.3590673267323932,0.07792953157221241,0.014428904728954717,0.2102037404005923,0.3383704965658475
0.21480420842586384,0.16646864557266974,0.9299301252396269,0.23421694622599343,0.3105386188811555,0.09254755317554932,0.1618194071933107,0.200877474523991
0.2179292274706373,0.16914855896942013,0.9336717287623412,0.09800712110049241,0.31970510679598113,0.18975654505902317,0.06268473973959508,0.3298464873049081
0.19157073552491607,0.17249980085584596,0.7627297821338742,0.308648198865143,0.16497982843913614,0.028293502814589217,0.37409510663199924,0.12398336324913234
0.2183114374429692,0.17110202051352286,0.9252458677450698,0.18507722275211508,0.26281500519115825,0.22461460042992168,0.2985780977092808,0.02891507391752404
0.2146817246681143,0.1704451083631832,0.907516362033222,0.3078850228843809,0.26156513244366625,0.1871036008309925,0.18187446717529224,0.06157177666566816
0.2353929998787298,0.17424801856654534,1.0065709861242824,0.16064176282202935,0.36893708979587525,0.25139563728678865,0.179721028414534,0.039304481680772815
0.21716394287040797,0.18531464208298584,0.84809241786749,0.4571139183444297,0.337513788374846,0.024077705109541662,0.08931859061625463,0.09197599755492784
0.21936024330027556,0.1717339674388399,0.9279483009500085,0.31269927606629977,0.2997126104332398,0.18591014754204074,0.10340879750793143,0.09826916845048819
0.1699731608411025,0.1633966267470735,0.6730442545263388,0.2693021851850948,0.07235259508911515,0.056153605502543065,0.14128349461260503,0.46090811961064193
0.20117403871555872,0.16404747217703142,0.8605682053010308,0.13833288678100658,0.19981232508294292,0.20460972214574052,0.16499004638471249,0.2922550196055976
0.17482118459100598,0.17448084725968352,0.6580732865201829,0.16431857415257287,0.0696687967148311,0.026280182104211517,0.49074156465781527,0.24899088237056924
0.19936715411934094,0.17417999761502428,0.8001329430912768,0.21896735162752692,0.11371884485745389,0.40359851317690937,0.09151489389174029,0.17220039644636959
0.20940696416237087,0.1714601861028961,0.8713799253239424,0.07986377363657254,0.18799623284798786,0.3558110150634214,0.19722896376680832,0.17910001468520997
0.21160639752454963,0.16475614038301947,0.9201866295975387,0.08101755377828455,0.27475898849776886,0.15141605337696581,0.236255776789902,0.2565516275570788
0.181331345044561,0.1700145343411059,0.7136527798331044,0.24236214513851703,0.015291273312926432,0.3039794304819248,0.3139170469293227,0.124450104137309
0.18763741497040676,0.16189035503577612,0.7884188958767815,0.23413478548515063,0.14635674795313625,0.07835390865511571,0.2749048714474377,0.2662496864591597
0.20013112247629813,0.16289469025355416,0.860255925212643,0.1990859769935806,0.1896276916955286,0.1986137546696132,0.1654998012324396,0.24717277540883806
0.19766670167444533,0.1623454749467424,0.8479860724150583,0.2522156408403984,0.22257094265573193,0.049535590668257794,0.20578696156670798,0.26989086426890396
0.1900790493261486,0.20031121187726117,0.6493847653712631,0.1413486766814905,0.014516839672255371,0.5737512018320103,0.01577043782438562,0.2546128439898583
0.22501128123031966,0.17354778396260287,0.9508118021597861,0.2830283224422423,0.3132839096214553,0.2262551145307112,0.139713064406393,0.037719588999198195
0.19314423892336025,0.16800221534375068,0.7925147811350747,0.3338273397249306,0.09575579295728809,0.28197261675236507,0.21256952812277455,0.07587472244264162
0.20575793406591844,0.17256091584260216,0.8446752461540509,0.22001855587227306,0.198962250130843,0.31010878163368055,0.008214236769883454,0.26269617559331976
0.24549632380639377,0.17838096106962978,1.039888577200717,0.12155626618073127,0.4273673290805295,0.2738646347887551,0.13843604018955283,0.038775729760431255
0.1698416429820004,0.16987692603368873,0.6465954237965045,0.49898393051461,0.028655864155977616,0.08096911506364785,0.1952588925562614,0.19613219770950321
0.1995685020757187,0.16733427145051072,0.83407003757145,0.329723758360953,0.23280978936495267,0.10292898268850416,0.014869991566400552,0.3196674780191895
0.24080115013013312,0.18603592637041128,0.9718614767458661,0.32142613285958976,0.43674507365421117,0.17087971198244908,0.026858372402418323,0.04409070910133164
0.17917936025218922,0.16757230028212444,0.711211578832176,0.3694038385976292,0.09370886805879126,0.041248449762369126,0.3080084340755156,0.18763040950569465
0.22344027297241892,0.1709279962397087,0.9561936989140795,0.1321886621591508,0.27185798760738106,0.31959989403529027,0.22043553922679857,0.055917916971379315
0.17533965766701623,0.17297643598380183,0.6667940463163264,0.12658518221852752,0.004721704064185014,0.2833278351066611,0.29838372780247907,0.28698155080814736
0.214382532537912,0.1682056344911848,0.9178202204992293,0.12661798487152714,0.23118299244640728,0.30803619905703866,0.1872377629531265,0.14692506067190045
0.21319779537703099,0.17223413973338636,0.8894740358338765,0.3586663204653974,0.30494379995724696,0.080865571225151,0.08041361603538177,0.1751106923168227
0.20512714755045908,0.16570682254420316,0.8758067128572552,0.1757271462010887,0.26554641868903966,0.03357622337755803,0.2948614623094937,0.2302887494228198
0.20330124514653003,0.17167447759725463,0.8347265543030356,0.16321130270037792,0.12568466259972375,0.3693086832421439,0.286964151422054,0.054831200035700446
0.21373051194214246,0.1708075479046861,0.9000217720350803,0.1464159281445463,0.21684185187070162,0.2772215074394398,0.3231829502705342,0.036337762274778175
0.22051790881062286,0.17342992366768933,0.9255490945045487,0.32993589326947403,0.3040929539031095,0.18993164109979918,0.09461529984366568,0.08142421188395171
0.20324772670413743,0.1627385733181352,0.8802321648974063,0.15209805609037386,0.22366948754061633,0.1392196347589984,0.24419987679917998,0.24081294481083138
0.18872921063537793,0.16943595379025414,0.7597514444586693,0.3963861731711333,0.10682075129050003,0.15471097485048665,0.26146142855765514,0.08062067213022478
0.20629122832868305,0.1690878089199464,0.8651790407784143,0.012639550110929263,0.2270469081274233,0.22514865575480625,0.2117042344538462,0.323460651552995
0.1977561191022137,0.16784261930005118,0.8207457657458739,0.35222340128,0.19176322583606586,0.09090138087028347,0.23306992902132578,0.13204206299232496
0.18661940713504493,0.16149372735326617,0.7840515493091942,0.2735355008678062,0.13652390962220706,0.09290887652473608,0.23606285574006514,0.2609688572451855
0.19339056263926244,0.16687702804465546,0.799334481217917,0.08076643686397901,0.15611910720995317,0.20680548582261665,0.2003447052890395,0.3559642648144117
0.1876448055963976,0.1640421460103582,0.7781220174255564,0.20120691000268343,0.14204660931933816,0.07496831899615154,0.3358943332567776,0.2458838284250493
0.16609329013691876,0.16590503501524886,0.6394820393917966,0.3748440774376965,0.029480939442512018,0.020254521441020266,0.2974526451971519,0.27796781648161933
0.19408939848521756,0.1694745753717781,0.7912065759189205,0.3771118478758481,0.10458053148782631,0.26653093168678577,0.19844602487175905,0.053330664077780775
0.19985453343149145,0.17683419466954767,0.7908794658908557,0.48907077320544257,0.20586538739380034,0.09277892237842014,0.11498070963516711,0.09730420738716994
0.22476551204945294,0.17208131830125187,0.9574863423640699,0.20666997309343024,0.2941554026776452,0.31294413507944857,0.08659095946813931,0.09963952968133682
0.24992221793736738,0.18241890459146698,1.0411323232244176,0.0043374356981450484,0.41339111285014324,0.38053500297555276,0.20159482829336062,0.0001416201827983143
0.20182757083520508,0.1634583864276085,0.8676677528443416,0.2144983099469922,0.23734540633117465,0.1264077567964528,0.09020532445582266,0.3315432024695577
0.19972623893951186,0.16258105845791115,0.8594250785720162,0.15975117093560853,0.2087452695526725,0.11604237311046445,0.26681089788496365,0.24865028851629078
0.23742066373052564,0.1781986601641865,0.9956341061546476,0.0286356091686433,0.3695188787926046,0.2572069248332951,0.33031452227140995,0.014324064934046993
0.2136099826253264,0.16532785126994004,0.9291234443888029,0.21731973400095228,0.3092241541935422,0.09219468582424302,0.13933502623592645,0.24192639974533595
0.16601947608782663,0.16927044870906893,0.6263318665270748,0.21820950498274538,0.023647806809164024,0.14122606062365206,0.13183986986290522,0.4850767577215333
0.20751954991732513,0.1657228304113743,0.8901582814578829,0.04707348700222491,0.24665045849884096,0.17398225297852982,0.23600545712255194,0.2962883443978523
0.21067098596776937,0.16468372061221165,0.9149112335308557,0.19006558220783482,0.24714724006058933,0.18498577204539357,0.21834418097940034,0.15945722470678186
0.23241846669586413,0.17539100994249854,0.9830519064368867,0.16765401949271774,0.3202886161894439,0.35947142423993195,0.10489978364687796,0.04768615643102844
0.2147822563809846,0.18010450635839975,0.8594024631064754,0.38770494170672865,0.2819963665144297,0.09645878945302515,0.2288240763955521,0.005015825930264385
0.20084582028768178,0.16811026896184605,0.8378180652345981,0.07857800480967293,0.16086954634978792,0.2639039440266583,0.29831736665916125,0.19833113815471973
0.18760749397477267,0.16225026037067874,0.7864856036793973,0.2213265209070044,0.17792801283364465,0.06394313399825793,0.11252045862257265,0.4242818736385204
0.18461536410005436,0.1775734055243837,0.7017681714897486,0.33082946760353865,0.03328450215676578,0.3903606849834334,0.029746556305544108,0.21577878895071803
0.19082081363238995,0.17046246987613445,0.7674464281049672,0.3815526489026328,0.07282234999361094,0.2964591512970486,0.20590678438095647,0.043259065425751225
0.23050340415707635,0.17246892278646941,0.988603635961555,0.21144474039025477,0.3777852007009937,0.16584949259888088,0.12599458849345357,0.11892597781641695
0.18748004846685007,0.1699105554876612,0.7502773921312239,0.35983460398496836,0.04949915892080956,0.3084638145803344,0.22035326892151236,0.06184915359237513
0.2127010928164818,0.16765626661434996,0.9107985994208694,0.21466731720039148,0.22008684830574654,0.29045531975031214,0.1806123740321408,0.09417814071140902
0.19134514038910141,0.16373497810577442,0.8021813170808937,0.3299815090295098,0.13549892237442787,0.180604882890359,0.14988048727958445,0.20403419842611886
0.21085554242379234,0.1663349985939508,0.9069380689511642,0.21871042989507158,0.2509754755544113,0.1576293640803629,0.2503395395036531,0.122345190966501
0.18460993618994326,0.17100930487960717,0.7286734267335354,0.30687789745961613,0.03674979034661994,0.2683650075372826,0.3399715283206713,0.048035776335810076
0.20640039839358704,0.16395996574892022,0.8929033238380704,0.2408191649034806,0.24500813871007063,0.15630071926475436,0.1125260814443008,0.2453458956773935
0.1911437013675555,0.17924144349515675,0.73165948014193,0.14607105027802927,0.09768302942660748,0.3641932782447475,0.047338717247113006,0.3447139248035027
0.21711590997793284,0.16932642594147418,0.9278877121769418,0.03717436878760981,0.3389491985892383,0.04796977392536408,0.31688016434705374,0.259026494350734
0.17360523767839808,0.18562813069815082,0.6120044265442242,0.02494486647414928,0.03233340913053715,0.10949066020200743,0.5757155722607259,0.2575154919325802
0.21539642506816406,0.1689079565939166,0.920006542034982,0.25553917071785326,0.2606075308393945,0.2551940054639946,0.07566157074977543,0.1529977222289821
0.20407755374602088,0.16602847742379884,0.8677882010460968,0.1685069354197406,0.19449473504032133,0.2643277137431634,0.13099550974170934,0.2416751060550654
0.21087054456600354,0.16616186282860052,0.9079733580119387,0.26256368828524507,0.2621412487532285,0.1419257182322809,0.18669353291439675,0.14667581181484882
0.18152398950551327,0.165698029451834,0.7334063652268026,0.27700552990741284,0.08840960523753129,0.19830846392805435,0.08879042392379785,0.3474859770032036
0.20743881149947005,0.17415806086763022,0.846580461248542,0.1683961428730607,0.19595649464668383,0.3470757788897765,0.031319959188081094,0.25725162440239807
0.20810685689010508,0.1643948071141378,0.9009217474082126,0.10012616323022548,0.2956268552826057,0.03741309131786761,0.251232938048882,0.31560095212041933
0.21446454897141004,0.1682459040815575,0.918088020119248,0.11785843971462032,0.2323458461220932,0.2786252003163279,0.26509040530266637,0.10608010854429205
0.1746205629593041,0.16189346474381355,0.7079999377410575,0.25262504447523537,0.07857001578319812,0.0625831049516041,0.2674533720666876,0.3387684627232749
0.18927748232295202,0.17921584636510016,0.721350734017051,0.26973462311096214,0.10770923235177943,0.11111110997992837,0.4795325762435323,0.03191245831379783
0.20033557016373582,0.1679879653039411,0.8353906180709212,0.33113899229998633,0.21924725927522068,0.06183764640837034,0.23794076269901424,0.14983533931740833
0.17941361365372055,0.16222040599337537,0.7361195585874509,0.17589931828213437,0.11095585774473937,0.0804670096812424,0.24009855927254042,0.3925792550193435
0.2245512853093193,0.1716696022009314,0.9585347854229871,0.2497501644940892,0.3522623356330379,0.16599373188413877,0.04613192358865118,0.185861844400083
0.20132535083119796,0.17326219532429782,0.8156733242740973,0.06001471231643993,0.16062181561466207,0.3307983591035815,0.15764816527776737,0.2909169476875491
0.22050865611984788,0.16944025491403367,0.9472876218303775,0.0988208661936738,0.2839752210508378,0.22900765394285538,0.29091915342931374,0.0972771053833193
0.19199577533756434,0.1621212519726711,0.8141793486754899,0.13306278784576966,0.1778864868387931,0.09797195099221895,0.2500542055951477,0.3410245687280706
0.21304046418876668,0.17723835652983794,0.8634725980603551,0.10749228838421489,0.1741753049599483,0.45257183771835147,0.15203282659759262,0.11372774233989286
0.18900139108581784,0.1701194820302674,0.7582987530074076,0.39630372834236566,0.096040474119327,0.2672176353119847,0.051035915834788996,0.18940224639153352
0.19692935631837358,0.19131521133111082,0.7157264462436749,0.2909464068741761,0.031189836508907342,0.5826781716058761,0.029036974930596985,0.06614861008044355
0.21987199846644484,0.1688000462394414,0.9471087362124759,0.17085657444330218,0.29919458487876477,0.17346791519546614,0.2595368523235426,0.09694407315892412
0.2165212482240841,0.1778830536650977,0.8799109583466467,0.3686697205214419,0.2363570809172707,0.3290797007960208,0.00441198976473798,0.06148150800052867
0.19575449968993228,0.16399849932026916,0.8277789141522582,0.33597945681894636,0.18604344166542644,0.11554517023863298,0.1444987522597831,0.21793317901721118
0.17672099317447576,0.16524132525410615,0.7063668425255221,0.24986283723718142,0.052378764923963234,0.13151979767224026,0.34084846709086253,0.22539013307575265
0.1981685993385391,0.16527866191885693,0.8359736080533647,0.21377612438460425,0.15452755517752015,0.26491199212247707,0.14166765665666903,0.22511667165872953
0.18833885381148668,0.18986160303572946,0.6759600243517115,0.07409418203709742,0.08335415269218345,0.3888926131500673,0.025496568187422484,0.42816248393322925
0.19382430768586173,0.1686094953119421,0.7936937800464631,0.3470089626310008,0.13398764970875646,0.25522494775828153,0.045950192546545435,0.21782824735541578
0.21876186321983274,0.17827409067277497,0.8905492807210149,0.38220240476333395,0.3306215847710822,0.07140040107684399,0.12478088802873884,0.09099472136000093
0.19621411561418534,0.16883763189485915,0.8067758004270661,0.07200446332960601,0.16959949984027228,0.2307463332684679,0.16025027155601138,0.36739943200564246
0.18187601905180845,0.16419830961583182,0.7422489265386281,0.32855608079701626,0.06660454360217513,0.18889723527144148,0.23278704998144317,0.18315509034792385
0.19664217979111012,0.1774774985560599,0.7699126982452308,0.02869016349160291,0.09448115062725666,0.3756166954968383,0.3261322509288507,0.17507973945545133
0.2295700967629294,0.18031224542050991,0.9404247413561484,0.10831491866630881,0.30391276392718486,0.4104098476908691,0.017888215871852176,0.15947425384378508
0.1698447906669992,0.16694160664225297,0.6579833085133222,0.17497241198823635,0.028950438558708137,0.10880661579612512,0.3533117486136025,0.33395878504332793
0.20987456872565532,0.17032509876956048,0.879932375253905,0.22877028752458384,0.24131439347713585,0.13755373860216835,0.3224705109120758,0.06989106948403617
0.2142100718410253,0.1699120683098555,0.907587514971593,0.08264318313240661,0.26834225387912647,0.26015726835912095,0.09183616308470438,0.2970211315446416
0.19473533550021094,0.169966848507266,0.7927153835205167,0.287485514461329,0.11811794540210406,0.3178706561319287,0.06438556882839429,0.21214031517624402
0.20018417063136718,0.1642973481145798,0.8532345301982825,0.26845453408892317,0.2057782082907853,0.10909991912302593,0.2434207659867362,0.17324657251052938
0.22215546977803985,0.19144066973356164,0.847027280063951,0.05663657731397902,0.34436373514587076,0.0166736936347814,0.534699429648848,0.04762656425652086
0.22333666382794404,0.17556902650532852,0.9303273309599788,0.29014027996902125,0.2752999328915916,0.3322435938949223,0.04809580613818202,0.05422038710628293
0.22012940586899968,0.1683708200092753,0.9510520044992261,0.019756798204144124,0.3094800870362233,0.2000462057583114,0.24068728804277575,0.23002962095854537
